"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"transition",6,1,26034,23586,3.48530245608091,"labour"
"investments",6,1,26034,23586,3.48530245608091,"labour"
"deserve",6,1,26034,23586,3.48530245608091,"labour"
"resolution",6,1,26034,23586,3.48530245608091,"labour"
"invest",25,12,26015,23575,3.47335298863606,"labour"
"some",12,4,26028,23583,3.43466949334483,"labour"
"council",17,7,26023,23580,3.36737399207783,"labour"
"violence",10,3,26030,23584,3.31656934433151,"labour"
"pension",10,3,26030,23584,3.31656934433151,"labour"
"barriers",10,3,26030,23584,3.31656934433151,"labour"
"equal",10,3,26030,23584,3.31656934433151,"labour"
"since",10,3,26030,23584,3.31656934433151,"labour"
"part",26,13,26014,23574,3.22905931023702,"labour"
"standards",40,23,26000,23564,3.12072148859155,"labour"
"homes",37,21,26003,23566,3.03390903876977,"labour"
"skilled",8,2,26032,23585,3.2863408410883,"labour"
"lower",8,2,26032,23585,3.2863408410883,"labour"
"failure",8,2,26032,23585,3.2863408410883,"labour"
"always",8,2,26032,23585,3.2863408410883,"labour"
"led",8,2,26032,23585,3.2863408410883,"labour"
"administrations",8,2,26032,23585,3.2863408410883,"labour"
"return",8,2,26032,23585,3.2863408410883,"labour"
"enforce",8,2,26032,23585,3.2863408410883,"labour"
"equality",18,8,26022,23579,3.02283618234823,"labour"
"put",24,11,26016,23576,3.748206880265,"labour"
"too",24,11,26016,23576,3.748206880265,"labour"
"not",65,42,25975,23545,2.97523490623738,"labour"
"because",13,5,26027,23582,2.93652579466527,"labour"
"cut",16,7,26024,23580,2.78468649009994,"labour"
"national",59,38,25981,23549,2.74748499758764,"labour"
"supply",11,4,26029,23583,2.74187783818191,"labour"
"conditions",11,4,26029,23583,2.74187783818191,"labour"
"domestic",11,4,26029,23583,2.74187783818191,"labour"
"gap",11,4,26029,23583,2.74187783818191,"labour"
"end",43,26,25997,23561,2.72241799835746,"labour"
"something",2,0,26038,23587,2.57967790388346,"labour"
"institution",2,0,26038,23587,2.57967790388346,"labour"
"durham",2,0,26038,23587,2.57967790388346,"labour"
"interwoven",2,0,26038,23587,2.57967790388346,"labour"
"28",2,0,26038,23587,2.57967790388346,"labour"
"publicly-owned",2,0,26038,23587,2.57967790388346,"labour"
"license",2,0,26038,23587,2.57967790388346,"labour"
"20:1",2,0,26038,23587,2.57967790388346,"labour"
"differences",2,0,26038,23587,2.57967790388346,"labour"
"preferred",2,0,26038,23587,2.57967790388346,"labour"
"becomes",2,0,26038,23587,2.57967790388346,"labour"
"fines",2,0,26038,23587,2.57967790388346,"labour"
"100,000",2,0,26038,23587,2.57967790388346,"labour"
"branch",2,0,26038,23587,2.57967790388346,"labour"
"slashed",2,0,26038,23587,2.57967790388346,"labour"
"overcharged",2,0,26038,23587,2.57967790388346,"labour"
"simple",2,0,26038,23587,2.57967790388346,"labour"
"forcing",2,0,26038,23587,2.57967790388346,"labour"
"completes",2,0,26038,23587,2.57967790388346,"labour"
"cyber",2,0,26038,23587,2.57967790388346,"labour"
"public-health",2,0,26038,23587,2.57967790388346,"labour"
"sudan",2,0,26038,23587,2.57967790388346,"labour"
"newspapers",2,0,26038,23587,2.57967790388346,"labour"
"low-paid",2,0,26038,23587,2.57967790388346,"labour"
"dispute",2,0,26038,23587,2.57967790388346,"labour"
"drifting",2,0,26038,23587,2.57967790388346,"labour"
"resolutions",2,0,26038,23587,2.57967790388346,"labour"
"rip-off",2,0,26038,23587,2.57967790388346,"labour"
"anti-social",2,0,26038,23587,2.57967790388346,"labour"
"productivity",2,0,26038,23587,2.57967790388346,"labour"
"entire",2,0,26038,23587,2.57967790388346,"labour"
"co-operatives",2,0,26038,23587,2.57967790388346,"labour"
"struggles",2,0,26038,23587,2.57967790388346,"labour"
"china",2,0,26038,23587,2.57967790388346,"labour"
"mark",2,0,26038,23587,2.57967790388346,"labour"
"reports",2,0,26038,23587,2.57967790388346,"labour"
"safeguarding",2,0,26038,23587,2.57967790388346,"labour"
"roles",2,0,26038,23587,2.57967790388346,"labour"
"round",2,0,26038,23587,2.57967790388346,"labour"
"4g",2,0,26038,23587,2.57967790388346,"labour"
"street",2,0,26038,23587,2.57967790388346,"labour"
"violations",2,0,26038,23587,2.57967790388346,"labour"
"failures",2,0,26038,23587,2.57967790388346,"labour"
"visitors",2,0,26038,23587,2.57967790388346,"labour"
"harness",2,0,26038,23587,2.57967790388346,"labour"
"changed",2,0,26038,23587,2.57967790388346,"labour"
"incidents",2,0,26038,23587,2.57967790388346,"labour"
"millions",2,0,26038,23587,2.57967790388346,"labour"
"expire",2,0,26038,23587,2.57967790388346,"labour"
"republic",2,0,26038,23587,2.57967790388346,"labour"
"islamophobia",2,0,26038,23587,2.57967790388346,"labour"
"injustices",2,0,26038,23587,2.57967790388346,"labour"
"talents",2,0,26038,23587,2.57967790388346,"labour"
"employed",2,0,26038,23587,2.57967790388346,"labour"
"endanger",2,0,26038,23587,2.57967790388346,"labour"
"learners",2,0,26038,23587,2.57967790388346,"labour"
"cradle-to-grave",2,0,26038,23587,2.57967790388346,"labour"
"characteristic",2,0,26038,23587,2.57967790388346,"labour"
"debts",2,0,26038,23587,2.57967790388346,"labour"
"emerging",2,0,26038,23587,2.57967790388346,"labour"
"routine",2,0,26038,23587,2.57967790388346,"labour"
"preserve",2,0,26038,23587,2.57967790388346,"labour"
"wards",2,0,26038,23587,2.57967790388346,"labour"
"crown",2,0,26038,23587,2.57967790388346,"labour"
"achievement",2,0,26038,23587,2.57967790388346,"labour"
"published",2,0,26038,23587,2.57967790388346,"labour"
"tying",2,0,26038,23587,2.57967790388346,"labour"
"24-year",2,0,26038,23587,2.57967790388346,"labour"
"difference",2,0,26038,23587,2.57967790388346,"labour"
"removing",2,0,26038,23587,2.57967790388346,"labour"
"pharmacy",2,0,26038,23587,2.57967790388346,"labour"
"successfully",2,0,26038,23587,2.57967790388346,"labour"
"transitional",2,0,26038,23587,2.57967790388346,"labour"
"beneficiaries",2,0,26038,23587,2.57967790388346,"labour"
"14",2,0,26038,23587,2.57967790388346,"labour"
"counterparts",2,0,26038,23587,2.57967790388346,"labour"
"highways",2,0,26038,23587,2.57967790388346,"labour"
"driver",2,0,26038,23587,2.57967790388346,"labour"
"soft",2,0,26038,23587,2.57967790388346,"labour"
"tougher",2,0,26038,23587,2.57967790388346,"labour"
"saw",2,0,26038,23587,2.57967790388346,"labour"
"inventing",2,0,26038,23587,2.57967790388346,"labour"
"sixth",2,0,26038,23587,2.57967790388346,"labour"
"foundations",2,0,26038,23587,2.57967790388346,"labour"
"late",2,0,26038,23587,2.57967790388346,"labour"
"deterioration",2,0,26038,23587,2.57967790388346,"labour"
"expensive",2,0,26038,23587,2.57967790388346,"labour"
"insecurity",2,0,26038,23587,2.57967790388346,"labour"
"dividends",2,0,26038,23587,2.57967790388346,"labour"
"progressing",2,0,26038,23587,2.57967790388346,"labour"
"struggle",2,0,26038,23587,2.57967790388346,"labour"
"replaced",2,0,26038,23587,2.57967790388346,"labour"
"hear",2,0,26038,23587,2.57967790388346,"labour"
"reality",2,0,26038,23587,2.57967790388346,"labour"
"kinship",2,0,26038,23587,2.57967790388346,"labour"
"allowed",2,0,26038,23587,2.57967790388346,"labour"
"revenues",2,0,26038,23587,2.57967790388346,"labour"
"unaccountable",2,0,26038,23587,2.57967790388346,"labour"
"shrinking",2,0,26038,23587,2.57967790388346,"labour"
"launched",2,0,26038,23587,2.57967790388346,"labour"
"re-establish",2,0,26038,23587,2.57967790388346,"labour"
"equally",2,0,26038,23587,2.57967790388346,"labour"
"harder",2,0,26038,23587,2.57967790388346,"labour"
"circumstances",2,0,26038,23587,2.57967790388346,"labour"
"promised",2,0,26038,23587,2.57967790388346,"labour"
"austerity",2,0,26038,23587,2.57967790388346,"labour"
"crack",2,0,26038,23587,2.57967790388346,"labour"
"home-owners",2,0,26038,23587,2.57967790388346,"labour"
"sets",2,0,26038,23587,2.57967790388346,"labour"
"oceans",2,0,26038,23587,2.57967790388346,"labour"
"vale",2,0,26038,23587,2.57967790388346,"labour"
"privatisations",2,0,26038,23587,2.57967790388346,"labour"
"played",2,0,26038,23587,2.57967790388346,"labour"
"alteration",2,0,26038,23587,2.57967790388346,"labour"
"isolation",2,0,26038,23587,2.57967790388346,"labour"
"worst",2,0,26038,23587,2.57967790388346,"labour"
"quarterly",2,0,26038,23587,2.57967790388346,"labour"
"rewarded",2,0,26038,23587,2.57967790388346,"labour"
"stages",2,0,26038,23587,2.57967790388346,"labour"
"makes",2,0,26038,23587,2.57967790388346,"labour"
"serving",2,0,26038,23587,2.57967790388346,"labour"
"concern",2,0,26038,23587,2.57967790388346,"labour"
"sainsbury",2,0,26038,23587,2.57967790388346,"labour"
"pre-apprenticeship",2,0,26038,23587,2.57967790388346,"labour"
"trial",2,0,26038,23587,2.57967790388346,"labour"
"inquiries",2,0,26038,23587,2.57967790388346,"labour"
"ihl",2,0,26038,23587,2.57967790388346,"labour"
"drop",2,0,26038,23587,2.57967790388346,"labour"
"charter",2,0,26038,23587,2.57967790388346,"labour"
"signed",2,0,26038,23587,2.57967790388346,"labour"
"reintroducing",2,0,26038,23587,2.57967790388346,"labour"
"strengthened",2,0,26038,23587,2.57967790388346,"labour"
"decade",2,0,26038,23587,2.57967790388346,"labour"
"closure",2,0,26038,23587,2.57967790388346,"labour"
"army",2,0,26038,23587,2.57967790388346,"labour"
"dynamic",2,0,26038,23587,2.57967790388346,"labour"
"slogans",2,0,26038,23587,2.57967790388346,"labour"
"developments",2,0,26038,23587,2.57967790388346,"labour"
"gives",2,0,26038,23587,2.57967790388346,"labour"
"met",2,0,26038,23587,2.57967790388346,"labour"
"a&e",2,0,26038,23587,2.57967790388346,"labour"
"upskill",2,0,26038,23587,2.57967790388346,"labour"
"insist",2,0,26038,23587,2.57967790388346,"labour"
"weakened",2,0,26038,23587,2.57967790388346,"labour"
"injured",2,0,26038,23587,2.57967790388346,"labour"
"offending",2,0,26038,23587,2.57967790388346,"labour"
"pace",2,0,26038,23587,2.57967790388346,"labour"
"contractors",2,0,26038,23587,2.57967790388346,"labour"
"arc",2,0,26038,23587,2.57967790388346,"labour"
"resourcing",2,0,26038,23587,2.57967790388346,"labour"
"clauses",2,0,26038,23587,2.57967790388346,"labour"
"removal",2,0,26038,23587,2.57967790388346,"labour"
"underinvestment",2,0,26038,23587,2.57967790388346,"labour"
"excesses",2,0,26038,23587,2.57967790388346,"labour"
"send",2,0,26038,23587,2.57967790388346,"labour"
"supporters",2,0,26038,23587,2.57967790388346,"labour"
"guide",2,0,26038,23587,2.57967790388346,"labour"
"workplaces",2,0,26038,23587,2.57967790388346,"labour"
"sites",2,0,26038,23587,2.57967790388346,"labour"
"sound",2,0,26038,23587,2.57967790388346,"labour"
"brighton",2,0,26038,23587,2.57967790388346,"labour"
"opposes",2,0,26038,23587,2.57967790388346,"labour"
"reported",2,0,26038,23587,2.57967790388346,"labour"
"bidding",2,0,26038,23587,2.57967790388346,"labour"
"ambassador",2,0,26038,23587,2.57967790388346,"labour"
"leaseholders",2,0,26038,23587,2.57967790388346,"labour"
"sectoral",2,0,26038,23587,2.57967790388346,"labour"
"lists",2,0,26038,23587,2.57967790388346,"labour"
"behaviours",2,0,26038,23587,2.57967790388346,"labour"
"operations",2,0,26038,23587,2.57967790388346,"labour"
"specifically",2,0,26038,23587,2.57967790388346,"labour"
"forests",2,0,26038,23587,2.57967790388346,"labour"
"discriminate",2,0,26038,23587,2.57967790388346,"labour"
"9",2,0,26038,23587,2.57967790388346,"labour"
"operator",2,0,26038,23587,2.57967790388346,"labour"
"tested",2,0,26038,23587,2.57967790388346,"labour"
"version",2,0,26038,23587,2.57967790388346,"labour"
"asked",2,0,26038,23587,2.57967790388346,"labour"
"premier",2,0,26038,23587,2.57967790388346,"labour"
"ours",2,0,26038,23587,2.57967790388346,"labour"
"medium-sized",2,0,26038,23587,2.57967790388346,"labour"
"accredited",2,0,26038,23587,2.57967790388346,"labour"
"caused",2,0,26038,23587,2.57967790388346,"labour"
"cheap",2,0,26038,23587,2.57967790388346,"labour"
"games",2,0,26038,23587,2.57967790388346,"labour"
"arrangement",2,0,26038,23587,2.57967790388346,"labour"
"globally",2,0,26038,23587,2.57967790388346,"labour"
"users",2,0,26038,23587,2.57967790388346,"labour"
"personalised",2,0,26038,23587,2.57967790388346,"labour"
"arising",2,0,26038,23587,2.57967790388346,"labour"
"tickets",2,0,26038,23587,2.57967790388346,"labour"
"guided",2,0,26038,23587,2.57967790388346,"labour"
"redundancy",2,0,26038,23587,2.57967790388346,"labour"
"tariff",2,0,26038,23587,2.57967790388346,"labour"
"refuges",2,0,26038,23587,2.57967790388346,"labour"
"strategies",2,0,26038,23587,2.57967790388346,"labour"
"hunting",2,0,26038,23587,2.57967790388346,"labour"
"suffering",2,0,26038,23587,2.57967790388346,"labour"
"asian",2,0,26038,23587,2.57967790388346,"labour"
"quick",2,0,26038,23587,2.57967790388346,"labour"
"infection",2,0,26038,23587,2.57967790388346,"labour"
"untapped",2,0,26038,23587,2.57967790388346,"labour"
"doubled",2,0,26038,23587,2.57967790388346,"labour"
"oversee",2,0,26038,23587,2.57967790388346,"labour"
"shop",2,0,26038,23587,2.57967790388346,"labour"
"uncrpd",2,0,26038,23587,2.57967790388346,"labour"
"enforced",2,0,26038,23587,2.57967790388346,"labour"
"allows",2,0,26038,23587,2.57967790388346,"labour"
"keynes",2,0,26038,23587,2.57967790388346,"labour"
"sign",2,0,26038,23587,2.57967790388346,"labour"
"prove",2,0,26038,23587,2.57967790388346,"labour"
"wo",2,0,26038,23587,2.57967790388346,"labour"
"decades",2,0,26038,23587,2.57967790388346,"labour"
"race",2,0,26038,23587,2.57967790388346,"labour"
"counter-terrorism",2,0,26038,23587,2.57967790388346,"labour"
"audit",2,0,26038,23587,2.57967790388346,"labour"
"homeowners",2,0,26038,23587,2.57967790388346,"labour"
"high-risk",2,0,26038,23587,2.57967790388346,"labour"
"compulsory",2,0,26038,23587,2.57967790388346,"labour"
"milton",2,0,26038,23587,2.57967790388346,"labour"
"closed",2,0,26038,23587,2.57967790388346,"labour"
"shameful",2,0,26038,23587,2.57967790388346,"labour"
"certainty",2,0,26038,23587,2.57967790388346,"labour"
"distribution",2,0,26038,23587,2.57967790388346,"labour"
"locally",2,0,26038,23587,2.57967790388346,"labour"
"leeds",2,0,26038,23587,2.57967790388346,"labour"
"enormous",2,0,26038,23587,2.57967790388346,"labour"
"speak",2,0,26038,23587,2.57967790388346,"labour"
"shames",2,0,26038,23587,2.57967790388346,"labour"
"bogus",2,0,26038,23587,2.57967790388346,"labour"
"species",2,0,26038,23587,2.57967790388346,"labour"
"honouring",2,0,26038,23587,2.57967790388346,"labour"
"machinery",2,0,26038,23587,2.57967790388346,"labour"
"doubling",2,0,26038,23587,2.57967790388346,"labour"
"robust",2,0,26038,23587,2.57967790388346,"labour"
"sizes",2,0,26038,23587,2.57967790388346,"labour"
"broadcasting",2,0,26038,23587,2.57967790388346,"labour"
"tear",2,0,26038,23587,2.57967790388346,"labour"
"third",2,0,26038,23587,2.57967790388346,"labour"
"challenges",9,3,26031,23584,2.57580517092376,"labour"
"close",9,3,26031,23584,2.57580517092376,"labour"
"forms",9,3,26031,23584,2.57580517092376,"labour"
"war",9,3,26031,23584,2.57580517092376,"labour"
"prisons",9,3,26031,23584,2.57580517092376,"labour"
"profits",5,1,26035,23586,2.53023345907103,"labour"
"rough",5,1,26035,23586,2.53023345907103,"labour"
"interest",5,1,26035,23586,2.53023345907103,"labour"
"avoid",5,1,26035,23586,2.53023345907103,"labour"
"fire",5,1,26035,23586,2.53023345907103,"labour"
"duties",5,1,26035,23586,2.53023345907103,"labour"
"strategic",5,1,26035,23586,2.53023345907103,"labour"
"libraries",5,1,26035,23586,2.53023345907103,"labour"
"past",5,1,26035,23586,2.53023345907103,"labour"
"animals",5,1,26035,23586,2.53023345907103,"labour"
"recruit",5,1,26035,23586,2.53023345907103,"labour"
"created",5,1,26035,23586,2.53023345907103,"labour"
"museums",5,1,26035,23586,2.53023345907103,"labour"
"maternity",5,1,26035,23586,2.53023345907103,"labour"
"controls",5,1,26035,23586,2.53023345907103,"labour"
"neglect",5,1,26035,23586,2.53023345907103,"labour"
"ministry",5,1,26035,23586,2.53023345907103,"labour"
"diplomatic",5,1,26035,23586,2.53023345907103,"labour"
"look",5,1,26035,23586,2.53023345907103,"labour"
"point",5,1,26035,23586,2.53023345907103,"labour"
"brought",5,1,26035,23586,2.53023345907103,"labour"
"yet",5,1,26035,23586,2.53023345907103,"labour"
"pressures",5,1,26035,23586,2.53023345907103,"labour"
"sleeping",5,1,26035,23586,2.53023345907103,"labour"
"employer",5,1,26035,23586,2.53023345907103,"labour"
"but",41,25,25999,23562,2.49942315982413,"labour"
"britain",62,41,25978,23546,2.49110111302913,"labour"
"training",20,10,26020,23577,2.48345157578974,"labour"
"fishing",7,2,26033,23585,2.46968205540301,"labour"
"throughout",7,2,26033,23585,2.46968205540301,"labour"
"increased",7,2,26033,23585,2.46968205540301,"labour"
"contracts",7,2,26033,23585,2.46968205540301,"labour"
"ban",7,2,26033,23585,2.46968205540301,"labour"
"systems",7,2,26033,23585,2.46968205540301,"labour"
"cuts",24,13,26016,23574,2.32412309074735,"labour"
"quality",24,12,26016,23575,2.9804940308932,"labour"
"negotiations",10,4,26030,23583,2.09775988446971,"labour"
"minimum",10,4,26030,23583,2.09775988446971,"labour"
"first",22,12,26018,23575,2.08030857662645,"labour"
"has",59,39,25981,23548,2.3760619218131,"labour"
"when",26,15,26014,23572,2.00128783184358,"labour"
"state",13,6,26027,23581,1.99536174450793,"labour"
"fees",13,6,26027,23581,1.99536174450793,"labour"
"action",13,6,26027,23581,1.99536174450793,"labour"
"secure",13,6,26027,23581,1.99536174450793,"labour"
"poverty",16,8,26024,23579,1.98652655693007,"labour"
"child",16,8,26024,23579,1.98652655693007,"labour"
"under",30,18,26010,23569,1.96409237222517,"labour"
"with",195,152,25845,23435,1.95033234178301,"labour"
"currently",8,3,26032,23584,1.89089915549652,"labour"
"centres",8,3,26032,23584,1.89089915549652,"labour"
"start",8,3,26032,23584,1.89089915549652,"labour"
"tackling",8,3,26032,23584,1.89089915549652,"labour"
"important",11,5,26029,23582,1.75200449538261,"labour"
"was",11,5,26029,23582,1.75200449538261,"labour"
"legislation",11,5,26029,23582,1.75200449538261,"labour"
"different",11,5,26029,23582,1.75200449538261,"labour"
"councils",11,5,26029,23582,1.75200449538261,"labour"
"businesses",36,23,26004,23564,1.74823261371021,"labour"
"plan",14,7,26026,23580,1.73810807288948,"labour"
"strengthening",6,2,26034,23585,1.71707216873242,"labour"
"truly",6,2,26034,23585,1.71707216873242,"labour"
"procurement",6,2,26034,23585,1.71707216873242,"labour"
"goods",6,2,26034,23585,1.71707216873242,"labour"
"today",6,2,26034,23585,1.71707216873242,"labour"
"3",6,2,26034,23585,1.71707216873242,"labour"
"funds",6,2,26034,23585,1.71707216873242,"labour"
"providers",6,2,26034,23585,1.71707216873242,"labour"
"continues",6,2,26034,23585,1.71707216873242,"labour"
"older",6,2,26034,23585,1.71707216873242,"labour"
"entitlements",6,2,26034,23585,1.71707216873242,"labour"
"keeping",6,2,26034,23585,1.71707216873242,"labour"
"complete",6,2,26034,23585,1.71707216873242,"labour"
"wealth",6,2,26034,23585,1.71707216873242,"labour"
