"Token","Freq2001","Freq2017","c","d","GStat","Association"
"halve",8,0,33901,26040,9.11783968962538,"2001"
"2003",8,0,33901,26040,9.11783968962538,"2001"
"income",31,8,33878,26032,9.09611078336881,"2001"
"frontline",16,2,33893,26038,9.01382488452008,"2001"
"tackle",33,9,33876,26031,8.97829178047576,"2001"
"best",39,12,33870,26028,8.81447814957072,"2001"
"schools",65,26,33844,26014,8.56390290923598,"2001"
"choice",28,7,33881,26033,8.56001582175728,"2001"
"up",77,33,33832,26007,8.41081302217281,"2001"
"drug",12,1,33897,26039,8.29379300264875,"2001"
"much",12,1,33897,26039,8.29379300264875,"2001"
"half",12,1,33897,26039,8.29379300264875,"2001"
"six",12,1,33897,26039,8.29379300264875,"2001"
"25",12,1,33897,26039,8.29379300264875,"2001"
"results",12,1,33897,26039,8.29379300264875,"2001"
"carers",15,2,33894,26038,8.11666341668811,"2001"
"50",15,2,33894,26038,8.11666341668811,"2001"
"go",15,2,33894,26038,8.11666341668811,"2001"
"world",58,23,33851,26017,7.80942282861007,"2001"
"level",29,8,33880,26032,7.76168600954064,"2001"
"single",17,3,33892,26037,7.47066256540184,"2001"
"problems",17,3,33892,26037,7.47066256540184,"2001"
"goals",11,1,33898,26039,7.32076430211873,"2001"
"house",11,1,33898,26039,7.32076430211873,"2001"
"aim",11,1,33898,26039,7.32076430211873,"2001"
"reduction",11,1,33898,26039,7.32076430211873,"2001"
"offers",11,1,33898,26039,7.32076430211873,"2001"
"information",14,2,33895,26038,7.23524485982659,"2001"
"expand",14,2,33895,26038,7.23524485982659,"2001"
"key",26,7,33883,26033,7.20227651127464,"2001"
"if",26,7,33883,26033,7.20227651127464,"2001"
"way",28,8,33881,26032,7.11645133323396,"2001"
"renewing",7,0,33902,26040,7.9780200387677,"2001"
"mission",7,0,33902,26040,7.9780200387677,"2001"
"train",7,0,33902,26040,7.9780200387677,"2001"
"chose",7,0,33902,26040,7.9780200387677,"2001"
"mutual",7,0,33902,26040,7.9780200387677,"2001"
"pollution",7,0,33902,26040,7.9780200387677,"2001"
"think",7,0,33902,26040,7.9780200387677,"2001"
"literacy",7,0,33902,26040,7.9780200387677,"2001"
"decide",7,0,33902,26040,7.9780200387677,"2001"
"things",7,0,33902,26040,7.9780200387677,"2001"
"promote",34,11,33875,26029,7.04381283314173,"2001"
"4.20",6,0,33903,26040,6.83822601588289,"2001"
"1980s",6,0,33903,26040,6.83822601588289,"2001"
"invested",6,0,33903,26040,6.83822601588289,"2001"
"unemployed",6,0,33903,26040,6.83822601588289,"2001"
"commons",6,0,33903,26040,6.83822601588289,"2001"
"ward",6,0,33903,26040,6.83822601588289,"2001"
"boom",6,0,33903,26040,6.83822601588289,"2001"
"couples",6,0,33903,26040,6.83822601588289,"2001"
"venture",6,0,33903,26040,6.83822601588289,"2001"
"recruits",6,0,33903,26040,6.83822601588289,"2001"
"6,000",6,0,33903,26040,6.83822601588289,"2001"
"public-private",6,0,33903,26040,6.83822601588289,"2001"
"expanded",6,0,33903,26040,6.83822601588289,"2001"
"mortgages",6,0,33903,26040,6.83822601588289,"2001"
"greenhouse",6,0,33903,26040,6.83822601588289,"2001"
"bust",6,0,33903,26040,6.83822601588289,"2001"
"mortgage",6,0,33903,26040,6.83822601588289,"2001"
"decentralise",6,0,33903,26040,6.83822601588289,"2001"
"numeracy",6,0,33903,26040,6.83822601588289,"2001"
"combine",6,0,33903,26040,6.83822601588289,"2001"
"1.6",6,0,33903,26040,6.83822601588289,"2001"
"nursery",6,0,33903,26040,6.83822601588289,"2001"
"tough",16,3,33893,26037,6.66490747216886,"2001"
"state",37,13,33872,26027,6.54605947614541,"2001"
"10,000",13,2,33896,26038,6.37174929912949,"2001"
"remain",13,2,33896,26038,6.37174929912949,"2001"
"months",13,2,33896,26038,6.37174929912949,"2001"
"incentives",13,2,33896,26038,6.37174929912949,"2001"
"see",13,2,33896,26038,6.37174929912949,"2001"
"improvement",10,1,33899,26039,6.36297057969827,"2001"
"saving",10,1,33899,26039,6.36297057969827,"2001"
"business",40,15,33869,26025,6.15149317520886,"2001"
"further",32,11,33877,26029,5.91459636758161,"2001"
"introduced",15,3,33894,26037,5.87894771373825,"2001"
"ambition",15,3,33894,26037,5.87894771373825,"2001"
"benefits",26,8,33883,26032,5.87476143202908,"2001"
"child",41,16,33868,26024,5.74137622254304,"2001"
"british",41,16,33868,26024,5.74137622254304,"2001"
"burglary",5,0,33904,26040,5.69845761981719,"2001"
"car",5,0,33904,26040,5.69845761981719,"2001"
"burdens",5,0,33904,26040,5.69845761981719,"2001"
"affairs",5,0,33904,26040,5.69845761981719,"2001"
"said",5,0,33904,26040,5.69845761981719,"2001"
"maths",5,0,33904,26040,5.69845761981719,"2001"
"universities",5,0,33904,26040,5.69845761981719,"2001"
"usa",5,0,33904,26040,5.69845761981719,"2001"
"outside",5,0,33904,26040,5.69845761981719,"2001"
"900",5,0,33904,26040,5.69845761981719,"2001"
"traffickers",5,0,33904,26040,5.69845761981719,"2001"
"minimise",5,0,33904,26040,5.69845761981719,"2001"
"begun",5,0,33904,26040,5.69845761981719,"2001"
"tony",5,0,33904,26040,5.69845761981719,"2001"
"180",5,0,33904,26040,5.69845761981719,"2001"
"2003-04",5,0,33904,26040,5.69845761981719,"2001"
"criminals",5,0,33904,26040,5.69845761981719,"2001"
"active",5,0,33904,26040,5.69845761981719,"2001"
"currency",5,0,33904,26040,5.69845761981719,"2001"
"high-cost",5,0,33904,26040,5.69845761981719,"2001"
"design",5,0,33904,26040,5.69845761981719,"2001"
"achieving",5,0,33904,26040,5.69845761981719,"2001"
"consistent",5,0,33904,26040,5.69845761981719,"2001"
"weapons",5,0,33904,26040,5.69845761981719,"2001"
"lottery",5,0,33904,26040,5.69845761981719,"2001"
"10p",5,0,33904,26040,5.69845761981719,"2001"
"blair",5,0,33904,26040,5.69845761981719,"2001"
"five",17,4,33892,26036,5.59599785074398,"2001"
"where",46,19,33863,26021,5.56869793116025,"2001"
"waiting",12,2,33897,26038,5.52884533374723,"2001"
"ideas",9,1,33900,26039,5.42346771043067,"2001"
"fighting",9,1,33900,26039,5.42346771043067,"2001"
"achieved",9,1,33900,26039,5.42346771043067,"2001"
"fast",9,1,33900,26039,5.42346771043067,"2001"
"stable",9,1,33900,26039,5.42346771043067,"2001"
"reward",9,1,33900,26039,5.42346771043067,"2001"
"flexible",9,1,33900,26039,5.42346771043067,"2001"
"increased",23,7,33886,26033,5.29158102249828,"2001"
"families",38,15,33871,26025,5.17313907454014,"2001"
"teaching",14,3,33895,26037,5.11527752817103,"2001"
"100",19,5,33890,26035,5.4300010397208,"2001"
"two",19,5,33890,26035,5.4300010397208,"2001"
"has",110,59,33799,25981,5.1180141199197,"2001"
"investment",81,41,33828,25999,4.92869895267509,"2001"
"schemes",16,4,33893,26036,4.89031783869826,"2001"
"average",16,4,33893,26036,4.89031783869826,"2001"
"develop",28,10,33881,26030,4.78825869054098,"2001"
"interest",18,5,33891,26035,4.76861826972844,"2001"
"parents",26,9,33883,26031,4.73911293250354,"2001"
"made",26,9,33883,26031,4.73911293250354,"2001"
"sport",11,2,33898,26038,4.70984823830185,"2001"
"internet",11,2,33898,26038,4.70984823830185,"2001"
"helped",11,2,33898,26038,4.70984823830185,"2001"
"partnerships",11,2,33898,26038,4.70984823830185,"2001"
"60",11,2,33898,26038,4.70984823830185,"2001"
"third",11,2,33898,26038,4.70984823830185,"2001"
"benefit",35,14,33874,26026,4.60823763983349,"2001"
"framework",8,1,33901,26039,4.50633753976541,"2001"
"reduced",8,1,33901,26039,4.50633753976541,"2001"
"english",8,1,33901,26039,4.50633753976541,"2001"
"raising",8,1,33901,26039,4.50633753976541,"2001"
"abroad",8,1,33901,26039,4.50633753976541,"2001"
"relief",8,1,33901,26039,4.50633753976541,"2001"
"ambitions",8,1,33901,26039,4.50633753976541,"2001"
"be",177,105,33732,25935,4.49870417175441,"2001"
"inflation",13,3,33896,26037,4.37689684566661,"2001"
"nearly",13,3,33896,26037,4.37689684566661,"2001"
"job",13,3,33896,26037,4.37689684566661,"2001"
"billion",43,19,33866,26021,4.28217791741811,"2001"
"target",17,5,33892,26035,4.13144553667282,"2001"
"money",21,7,33888,26033,4.11726428687315,"2001"
"record",19,6,33890,26034,4.10685386953527,"2001"
"confident",4,0,33905,26040,4.5587148493497,"2001"
"error",4,0,33905,26040,4.5587148493497,"2001"
"pcts",4,0,33905,26040,4.5587148493497,"2001"
"legislated",4,0,33905,26040,4.5587148493497,"2001"
"custody",4,0,33905,26040,4.5587148493497,"2001"
"postal",4,0,33905,26040,4.5587148493497,"2001"
"healthier",4,0,33905,26040,4.5587148493497,"2001"
"repeat",4,0,33905,26040,4.5587148493497,"2001"
"newborn",4,0,33905,26040,4.5587148493497,"2001"
"hundred",4,0,33905,26040,4.5587148493497,"2001"
"offering",4,0,33905,26040,4.5587148493497,"2001"
"equity",4,0,33905,26040,4.5587148493497,"2001"
"750,000",4,0,33905,26040,4.5587148493497,"2001"
"integration",4,0,33905,26040,4.5587148493497,"2001"
"sentences",4,0,33905,26040,4.5587148493497,"2001"
"17,000",4,0,33905,26040,4.5587148493497,"2001"
"organised",4,0,33905,26040,4.5587148493497,"2001"
"ethos",4,0,33905,26040,4.5587148493497,"2001"
"citizen",4,0,33905,26040,4.5587148493497,"2001"
"pledges",4,0,33905,26040,4.5587148493497,"2001"
"conduct",4,0,33905,26040,4.5587148493497,"2001"
"competitors",4,0,33905,26040,4.5587148493497,"2001"
"band",4,0,33905,26040,4.5587148493497,"2001"
"standing",4,0,33905,26040,4.5587148493497,"2001"
"punished",4,0,33905,26040,4.5587148493497,"2001"
"co2",4,0,33905,26040,4.5587148493497,"2001"
"intensive",4,0,33905,26040,4.5587148493497,"2001"
"direction",4,0,33905,26040,4.5587148493497,"2001"
"headteachers",4,0,33905,26040,4.5587148493497,"2001"
"distinct",4,0,33905,26040,4.5587148493497,"2001"
"excellent",4,0,33905,26040,4.5587148493497,"2001"
"wrong",4,0,33905,26040,4.5587148493497,"2001"
"exclusion",4,0,33905,26040,4.5587148493497,"2001"
"2006",4,0,33905,26040,4.5587148493497,"2001"
"dealers",4,0,33905,26040,4.5587148493497,"2001"
"thanks",4,0,33905,26040,4.5587148493497,"2001"
"traditions",4,0,33905,26040,4.5587148493497,"2001"
"on-line",4,0,33905,26040,4.5587148493497,"2001"
"core",4,0,33905,26040,4.5587148493497,"2001"
"70",4,0,33905,26040,4.5587148493497,"2001"
"voice",4,0,33905,26040,4.5587148493497,"2001"
"truancy",4,0,33905,26040,4.5587148493497,"2001"
"23",4,0,33905,26040,4.5587148493497,"2001"
"extension",4,0,33905,26040,4.5587148493497,"2001"
"asylum",4,0,33905,26040,4.5587148493497,"2001"
"offender",4,0,33905,26040,4.5587148493497,"2001"
"modernisation",4,0,33905,26040,4.5587148493497,"2001"
"agriculture",4,0,33905,26040,4.5587148493497,"2001"
"middle-income",4,0,33905,26040,4.5587148493497,"2001"
"disorder",4,0,33905,26040,4.5587148493497,"2001"
"catch",4,0,33905,26040,4.5587148493497,"2001"
"conference",4,0,33905,26040,4.5587148493497,"2001"
"head",4,0,33905,26040,4.5587148493497,"2001"
"entering",4,0,33905,26040,4.5587148493497,"2001"
"local",88,47,33821,25993,4.1802761247362,"2001"
"success",10,2,33899,26038,3.91894798997647,"2001"
"poor",10,2,33899,26038,3.91894798997647,"2001"
"organisations",10,2,33899,26038,3.91894798997647,"2001"
"adults",10,2,33899,26038,3.91894798997647,"2001"
"drugs",10,2,33899,26038,3.91894798997647,"2001"
"well",26,10,33883,26030,3.76903899170024,"2001"
"down",26,10,33883,26030,3.76903899170024,"2001"
"leadership",12,3,33897,26037,3.66745852512511,"2001"
"neighbourhood",7,1,33902,26039,3.61720640010946,"2001"
"200",7,1,33902,26039,3.61720640010946,"2001"
"20,000",7,1,33902,26039,3.61720640010946,"2001"
"rewards",7,1,33902,26039,3.61720640010946,"2001"
"propose",7,1,33902,26039,3.61720640010946,"2001"
"population",7,1,33902,26039,3.61720640010946,"2001"
"flexibility",7,1,33902,26039,3.61720640010946,"2001"
"major",20,7,33889,26033,3.56495535323156,"2001"
"numbers",20,7,33889,26033,3.56495535323156,"2001"
"basis",14,4,33895,26036,3.55723478616063,"2001"
"vision",14,4,33895,26036,3.55723478616063,"2001"
"ten",18,6,33891,26034,3.52886193733376,"2001"
"learning",18,6,33891,26034,3.52886193733376,"2001"
"family",16,5,33893,26035,3.52107301918097,"2001"
"whether",16,5,33893,26035,3.52107301918097,"2001"
"greater",16,5,33893,26035,3.52107301918097,"2001"
"rate",16,5,33893,26035,3.52107301918097,"2001"
"ever",16,5,33893,26035,3.52107301918097,"2001"
"cut",36,16,33873,26024,3.51992559453471,"2001"
"education",73,39,33836,26001,3.46138801861239,"2001"
"danger",3,0,33906,26040,3.41899770333088,"2001"
"toughen",3,0,33906,26040,3.41899770333088,"2001"
"peace-keeping",3,0,33906,26040,3.41899770333088,"2001"
"senior",3,0,33906,26040,3.41899770333088,"2001"
"enjoyment",3,0,33906,26040,3.41899770333088,"2001"
"clinical",3,0,33906,26040,3.41899770333088,"2001"
"proliferation",3,0,33906,26040,3.41899770333088,"2001"
"athletics",3,0,33906,26040,3.41899770333088,"2001"
"restructuring",3,0,33906,26040,3.41899770333088,"2001"
"punish",3,0,33906,26040,3.41899770333088,"2001"
"strength",3,0,33906,26040,3.41899770333088,"2001"
"2,500",3,0,33906,26040,3.41899770333088,"2001"
"men",3,0,33906,26040,3.41899770333088,"2001"
"ð",3,0,33906,26040,3.41899770333088,"2001"
"regulated",3,0,33906,26040,3.41899770333088,"2001"
"assistants",3,0,33906,26040,3.41899770333088,"2001"
"adulthood",3,0,33906,26040,3.41899770333088,"2001"
"general",3,0,33906,26040,3.41899770333088,"2001"
"tram",3,0,33906,26040,3.41899770333088,"2001"
"supervision",3,0,33906,26040,3.41899770333088,"2001"
"walk",3,0,33906,26040,3.41899770333088,"2001"
"1999",3,0,33906,26040,3.41899770333088,"2001"
"dome",3,0,33906,26040,3.41899770333088,"2001"
"linked",3,0,33906,26040,3.41899770333088,"2001"
"divide",3,0,33906,26040,3.41899770333088,"2001"
"retained",3,0,33906,26040,3.41899770333088,"2001"
"decision-making",3,0,33906,26040,3.41899770333088,"2001"
"tube",3,0,33906,26040,3.41899770333088,"2001"
"convenience",3,0,33906,26040,3.41899770333088,"2001"
"credits",3,0,33906,26040,3.41899770333088,"2001"
"introduction",3,0,33906,26040,3.41899770333088,"2001"
"april",3,0,33906,26040,3.41899770333088,"2001"
"devoted",3,0,33906,26040,3.41899770333088,"2001"
"closely",3,0,33906,26040,3.41899770333088,"2001"
"stands",3,0,33906,26040,3.41899770333088,"2001"
"professions",3,0,33906,26040,3.41899770333088,"2001"
"conducting",3,0,33906,26040,3.41899770333088,"2001"
"spare",3,0,33906,26040,3.41899770333088,"2001"
"appointment",3,0,33906,26040,3.41899770333088,"2001"
"argue",3,0,33906,26040,3.41899770333088,"2001"
"compared",3,0,33906,26040,3.41899770333088,"2001"
"telling",3,0,33906,26040,3.41899770333088,"2001"
"7,000",3,0,33906,26040,3.41899770333088,"2001"
"rewarding",3,0,33906,26040,3.41899770333088,"2001"
"conversion",3,0,33906,26040,3.41899770333088,"2001"
"supervised",3,0,33906,26040,3.41899770333088,"2001"
"october",3,0,33906,26040,3.41899770333088,"2001"
"civic",3,0,33906,26040,3.41899770333088,"2001"
"demanding",3,0,33906,26040,3.41899770333088,"2001"
"laid",3,0,33906,26040,3.41899770333088,"2001"
"ceiling",3,0,33906,26040,3.41899770333088,"2001"
"easier",3,0,33906,26040,3.41899770333088,"2001"
"expectations",3,0,33906,26040,3.41899770333088,"2001"
"300",3,0,33906,26040,3.41899770333088,"2001"
"findings",3,0,33906,26040,3.41899770333088,"2001"
"1.8",3,0,33906,26040,3.41899770333088,"2001"
"shows",3,0,33906,26040,3.41899770333088,"2001"
"lower-",3,0,33906,26040,3.41899770333088,"2001"
"modernising",3,0,33906,26040,3.41899770333088,"2001"
"combining",3,0,33906,26040,3.41899770333088,"2001"
"rehabilitate",3,0,33906,26040,3.41899770333088,"2001"
"crime-fighting",3,0,33906,26040,3.41899770333088,"2001"
"satisfied",3,0,33906,26040,3.41899770333088,"2001"
"enlargement",3,0,33906,26040,3.41899770333088,"2001"
"regulatory",3,0,33906,26040,3.41899770333088,"2001"
"balanced",3,0,33906,26040,3.41899770333088,"2001"
"penalties",3,0,33906,26040,3.41899770333088,"2001"
"teenage",3,0,33906,26040,3.41899770333088,"2001"
"expertise",3,0,33906,26040,3.41899770333088,"2001"
"split",3,0,33906,26040,3.41899770333088,"2001"
"300,000",3,0,33906,26040,3.41899770333088,"2001"
"transfer",3,0,33906,26040,3.41899770333088,"2001"
"advance",3,0,33906,26040,3.41899770333088,"2001"
"opposed",3,0,33906,26040,3.41899770333088,"2001"
"prosecutors",3,0,33906,26040,3.41899770333088,"2001"
"speed",3,0,33906,26040,3.41899770333088,"2001"
"mainstream",3,0,33906,26040,3.41899770333088,"2001"
"electoral",3,0,33906,26040,3.41899770333088,"2001"
"talented",3,0,33906,26040,3.41899770333088,"2001"
"auld",3,0,33906,26040,3.41899770333088,"2001"
"interview",3,0,33906,26040,3.41899770333088,"2001"
"halved",3,0,33906,26040,3.41899770333088,"2001"
"pilot",3,0,33906,26040,3.41899770333088,"2001"
"inherited",3,0,33906,26040,3.41899770333088,"2001"
"recycling",3,0,33906,26040,3.41899770333088,"2001"
"alike",3,0,33906,26040,3.41899770333088,"2001"
"reoffending",3,0,33906,26040,3.41899770333088,"2001"
"under-investment",3,0,33906,26040,3.41899770333088,"2001"
"countryside",3,0,33906,26040,3.41899770333088,"2001"
"redundancies",3,0,33906,26040,3.41899770333088,"2001"
"mps",3,0,33906,26040,3.41899770333088,"2001"
"might",3,0,33906,26040,3.41899770333088,"2001"
"drug-related",3,0,33906,26040,3.41899770333088,"2001"
"refer",3,0,33906,26040,3.41899770333088,"2001"
"kosovo",3,0,33906,26040,3.41899770333088,"2001"
"sisters",3,0,33906,26040,3.41899770333088,"2001"
"summer",3,0,33906,26040,3.41899770333088,"2001"
"habit",3,0,33906,26040,3.41899770333088,"2001"
"includes",3,0,33906,26040,3.41899770333088,"2001"
"shift",3,0,33906,26040,3.41899770333088,"2001"
"glass",3,0,33906,26040,3.41899770333088,"2001"
"tackled",3,0,33906,26040,3.41899770333088,"2001"
"over-75s",3,0,33906,26040,3.41899770333088,"2001"
"convinced",3,0,33906,26040,3.41899770333088,"2001"
"survey",3,0,33906,26040,3.41899770333088,"2001"
"integrate",3,0,33906,26040,3.41899770333088,"2001"
"combined",3,0,33906,26040,3.41899770333088,"2001"
"modernised",3,0,33906,26040,3.41899770333088,"2001"
"shown",3,0,33906,26040,3.41899770333088,"2001"
"honour",3,0,33906,26040,3.41899770333088,"2001"
"knowledge",3,0,33906,26040,3.41899770333088,"2001"
"judges",3,0,33906,26040,3.41899770333088,"2001"
"passenger",3,0,33906,26040,3.41899770333088,"2001"
"witnesses",3,0,33906,26040,3.41899770333088,"2001"
"date",3,0,33906,26040,3.41899770333088,"2001"
"154",3,0,33906,26040,3.41899770333088,"2001"
"caught",3,0,33906,26040,3.41899770333088,"2001"
"kyoto",3,0,33906,26040,3.41899770333088,"2001"
"gps",3,0,33906,26040,3.41899770333088,"2001"
"aside",3,0,33906,26040,3.41899770333088,"2001"
"endowment",3,0,33906,26040,3.41899770333088,"2001"
"use",34,15,33875,26025,3.40146119803084,"2001"
"number",27,11,33882,26029,3.38926829169182,"2001"
"are",229,145,33680,25895,3.36914031622853,"2001"
"low",23,9,33886,26031,3.19822809046466,"2001"
"learn",9,2,33900,26038,3.16154794019841,"2001"
"urban",9,2,33900,26038,3.16154794019841,"2001"
"hospitals",9,2,33900,26038,3.16154794019841,"2001"
"comprehensive",9,2,33900,26038,3.16154794019841,"2001"
"talents",9,2,33900,26038,3.16154794019841,"2001"
"responsibility",21,8,33888,26032,3.11322715010639,"2001"
"was",28,11,33881,26029,3.8562351168183,"2001"
"to",1205,852,32704,25188,3.5416663200098,"2001"
"but",75,41,33834,25999,3.1578075079218,"2001"
"steps",11,3,33898,26037,2.99147366776271,"2001"
"were",11,3,33898,26037,2.99147366776271,"2001"
"sports",11,3,33898,26037,2.99147366776271,"2001"
"today",17,6,33892,26034,2.97870651775698,"2001"
"arts",17,6,33892,26034,2.97870651775698,"2001"
"britain",106,62,33803,25978,2.96925299350338,"2001"
"causes",13,4,33896,26036,2.93660247495789,"2001"
"given",13,4,33896,26036,2.93660247495789,"2001"
"lowest",13,4,33896,26036,2.93660247495789,"2001"
"second",13,4,33896,26036,2.93660247495789,"2001"
"people",163,101,33746,25939,2.92760762229467,"2001"
"time",39,19,33870,26021,2.76987302029469,"2001"
"assembly",6,1,33903,26039,2.76413986688604,"2001"
"offered",6,1,33903,26039,2.76413986688604,"2001"
